"LTREB_Tag_2019","LTREB_Tag_2014","Old_Tag","Species","Plot_ID","Outside_Historic_Plot","Measure_Year","Date","Distance","Azimuth","Status","Origin_Year","Years_Standing","DBH","As_Class","AGB","Estimated_Height","Notes"
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,11.43,"Y",30.9,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,11.43,"Y",30.9,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,11.43,"Y",30.9,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,11.43,"Y",30.9,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,11.43,"Y",30.9,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1951",NA,NA,NA,NA,1880,71,13.97,"Y",51,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,1.27,"Y",0.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,3.81,"Y",2,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,6.35,"Y",7.1,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,8.89,"Y",16.5,NA,NA
NA,NA,NA,"ABBA","50YR7","N","1955",NA,NA,NA,NA,1880,75,11.43,"Y",30.9,NA,NA
